,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
325,Hurricane Gustav Part 5,479,SuperBoyd,10,4,0,"['Hurricane', 'Gustav', 'Biloxi', 'MS', 'Boyd', 'Tornado', 'Weather', 'Wind', 'Stormchaser', 'Video', 'Footage', 'Insane']",0,IYaJSYJE6L0
294,Hanging out with Hurricane Gustav #5,479,David Bruce,3,0,0,"['Hurricane', 'Gustav', 'Lafayette']",0,p6o-c9qq_Co
296,"hurricane gustav in lafayette,  louisiana",479,SeanMcG,0,0,0,"['hurricane', 'gustav', 'new', 'orleans', 'louisiana', 'atlantic', 'wind', 'tropical', 'storm']",0,wtS7QjfVrvk
300,"hurricane gustav in lafayette,  louisiana",479,SeanMcG,0,0,0,"['hurricane', 'gustav', 'new', 'orleans', 'louisiana', 'atlantic', 'wind', 'tropical', 'storm']",0,wtS7QjfVrvk
338,"Fairhope, Ala., weathers Hurricane Gustav",470,pcloos1,1,1,0,"['Hurricane', 'Gustav', 'Fairhope', 'Alabama', 'Orange', 'Street', 'Mobile', 'Bay']",0,CEneD6XMHlE
182,Hurricane Gustav,467,PeterPandaDance89,2,2,0,"['hurricane', 'Gustav', 'Louisiana']",0,nTSt0uPgZ_M
455,Destin fl during hurricane gustav,465,18whlr,0,0,0,"['destin', 'fl', 'duing', 'hurricane', 'gustav']",0,OQthLtCVsYI
374,"Hurricane Gustav in Destin, FL",461,4Erzsebet,0,0,0,"['hurricane', 'gustav']",0,HKyAh0a6O6o
293,Hurricane Gustav in Baton Rouge,459,jstefano3,1,1,0,"['hurricane', 'gustav', 'baton', 'rouge']",0,_twGxwjMv5E
228,hurricane gustav pre landfall forecast,454,wesawthat,0,3,0,"['alexandria', 'louisiana', 'rapides+parish', 'hurricane', 'gustav', 'august', '2008', 'random']",0,QkFlrRV0taI
380,EVERY BODY JUMP AND RUN FROM HURRICANE GUSTAV,447,RODEORORY,2,2,0,"['JUMP', 'AROUND', 'CYPRESS', 'HILL', 'HURRICANE', 'GUSTAV']",0,TouIUSAA3Fo
376,Kiteboarding Hurricane Gustav - Panama City Beach - Day 1,440,Emerald Coast,0,2,0,"['Gustav', 'Kiteboarding', 'Kitesurfing', 'Best', 'Nemesis', 'EmeraldCoast']",0,YVmgkux-O2A
487,Hurricane Gustav Update,438,hurricanegustav,0,2,2,"['hurricane', 'gustav', 'louisiana', 'flooding', 'rain', 'wind', 'new', 'orleans', 'katrina', 'the', 'weather', 'channel', 'cnn', 'fox', 'news']",0,J6IGnVLbJzI
274,"city of alexandria, la. mayor jacques roy on hurricane gustav preparations",433,wesawthat,1,3,0,"['alexandria', 'louisiana', 'gustav', 'hurricane', 'jacques+roy', 'august', '2008', 'random']",0,gEv0cH_Ajyc
391,Hurricane Gustav damage,413,slave2thamuzik21,0,0,0,"['hurricane', 'gustav', 'baton', 'rouge', 'damage', 'storm']",0,0Xi0vXapZ6s
337,"Hurricane Gustav battered Jamaica. as New Orleans, Louisiana Brace",411,toppertop08,0,0,0,"['hurricane', 'gustav', 'jamaica', 'louisiana', 'new', 'orleans', 'bird man', 'gucci mane', 'soldier boy', 'lil wayne', 'trabass', 'dutty berry']",0,JyzR-bZ7d58
306,"Hurricane Gustav Feeder Band in Fort Myers, Florida",405,kacief5,0,1,0,['Hurricane'],0,csSffOFSTjs
218,Hurricane Gustav,401,xeena4tl,0,1,0,"['hurricane', 'gustav', 'gulfport', 'ms']",0,LWlbG-a1JtA
281,hurricane gustav,392,mstokes527,0,1,0,"['hurricane', 'gustav']",0,aJXWoQy-Jqs
175,UAH in hurricane Gustav,387,ABC 33/40 Weather,0,0,0,"['uah', 'huntsville', 'hurricane', 'gustav', 'knupp', 'coleman', 'cecil', 'petersen']",0,6TRgn1y6dG0
389,PT 9: HURRICANE GUSTAV: VIEW FROM INSIDE THE STORM,386,xtexred,0,1,0,"['HURRICANE', 'GUSTAV', 'NAPOLEONVILLE', 'ASSUMPTION', 'PARISH', 'LA', 'STORM', 'WINDFALL']",0,Zz5tYADwsdE
165,Hurricane Gustav,383,Greg Jones,1,2,0,"['Hurricane', 'Gustav', 'New', 'Orleans']",0,ayptjgcDpOs
232,U.S. President Warns of Hurricane Gustav,382,NTDTV,0,3,0,"['ntd', 'U.S.', 'President', 'Hurricane', 'Gustav', 'Gulf', 'Coast', 'Katrina']",0,GQAcivc-FDk
392,"hurricane Gustav in Glf Shores, al",380,corekid468,0,0,0,['environment'],0,RcDPsf_OYqc
