,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
271,gone wild in hurricane dolly,265,iwant2ponu,0,1,0,"['short', 'film']",0,dQjAC-jVRhg
272,Hurricane Dolly -Pharr Tx. Backyard,264,concicarranza,0,1,0,"['Hurricane', 'Dolly']",0,grcQB5drj_8
273,Hurricane Dolly (1968) - Satellite Imagery,264,Force Thirteen,0,3,0,['__UNKNOWN__'],0,eE2yadUB_DQ
274,Hurricane Dolly Aftemath,257,slipknot463,1,0,0,"['hurricane', 'dolly', 'aftermath', 'jeep', 'water', 'flood', 'rio', 'grande', 'vally', 'harlingen']",0,cDCw4Q2yTgo
275,"Radisson Hotel Lobby Destruction by Hurricane Dolly, South Padre Island, TX 2008",257,Alexey Mikheev,0,1,0,"['south Texas', 'Texas', 'USA', 'United States of America', 'south padre island', 'Radisson', 'environment', 'disaster', 'isla grand beach resort', 'destruction', 'hurricane', 'dolly', 'hotel lobby', 'lobby', 'hotel', 'shocking', 'terrible', 'brutal', 'Russian students', 'wind', 'national', 'rain', 'exclusive video', 'storm', 'dangerous', 'amazing', 'horrible', 'scary', 'wild', 'damage', 'nature']",0,qZ4u7RVJWKc
276,Hurricane Dolly Laguna Madre Area,256,pitx08,0,1,0,['Hurricane'],0,a9IWH-s1yrU
277,Hurricane Dolly Landfall Update - 7/23/08,247,ipr365,0,1,0,"['tropical', 'update', 'Hurricane', 'Dolly']",0,3YFUtT9dD7E
278,Piece of Hurricane Dolly in San Antonio,243,karrieann79,0,0,0,"['Hurricane', 'Dolly']",0,2P5u-3TSxAo
279,Hurricane Dolly 2008: Sheriff's Office Emergency Vehicles,239,HidalgoCountyTx,0,0,0,['googlevideo'],0,k1NMkdmgffE
280,Hurricane Dolly...,239,StrumminBob,1,0,0,"['Hurricane', 'Dolly']",0,osJiD_0_SdA
281,The Weather Channel : Hurricane Dolly (Part 6),238,weatherexpert2,0,1,0,"['The', 'Weather', 'Channel', 'Hurricane', 'Dolly']",0,PGJjawSFlJU
