,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
14,Hurricane Sandy | Timelapse of the Storm from The New York Times Building | The New York Times,825654,The New York Times,451,2116,178,"['Hurricane Sandy', 'Hurricane Sandy aftermath', 'timelapse', 'Hurricane Sandy timelapse', 'Sandy hits New York', 'Hurricane Sandy flooding', 'Hurricane sandy footage', 'Hurricane sandy destruction', 'hurricane', '2012 hurricane', 'northeast hurricane', 'hurricane NYC', 'The New york times', 'Hurricane Sandy Timelapse', 'The New York Times', 'NY Times', 'NYT', 'Times Video', 'nytimes.com', 'news', 'newspaper', 'feature', 'reporting', 'New York', 'New Jersey', 'NY', 'NJ', 'building', 'Sandy', 'Manhattan', 'The New York Times Building']",0,abp829E3YXw
15,Hurricane Sandy Knocked our Tree Down (WK 94.6),735268,Bratayley,1948,3656,168,"['bratayley', 'hurricane', 'sandy', 'tree', 'damage', 'fall', 'falling', 'family', 'reality', 'vlog', 'kid', 'vloggers', 'kids', 'funny', 'fun', 'silly', 'crazy', 'child', 'children', 'parents', 'parenting']",0,JP-g77d0VmI
16,Hurricane Sandy: A Once-in-a-Generation Storm,720960,ABC News,775,482,86,"['hurricane sandy', 'perfect storm', 'hurricane sandy path', 'hurricane sandy update', 'hurricane sandy tracker', 'hurricane sandy 2012', 'hurricane sandy 2006', 'perfect storm movie', 'perfect storm 2012', 'frankenstorm', 'frankenstorm 2012', 'hurricane sandy obama', 'hurricane sandy mitt romney']",0,uXMNS8MDr5I
17,"Dawn to Dusk: Hurricane Sandy, October 28, 2012, Super Rapid Scan",712885,NASAEarthObservatory,215,783,75,"['Hurricane Sandy', 'NASA', 'NOAA', 'GOES']",0,jgrllVs2DDw
18,HAARP Engineering 'FRANKENSTORM' Hurricane Sandy - CAUGHT on SATELLITE and RADAR!!!,686112,RevMichelleHopkinsMann,2623,3210,958,"['frankenstorm', 'hurricane sandy', 'HAARP', ""HAARP's"", 'Hurricane', 'Sandy', 'Fast', 'Furious', 'How', ""They're"", 'Creating', 'Hurricane Sandy', 'Earthquakes', 'New Madrid Fault', 'Fault', 'Central US', 'Earthquake', 'Central US Region', 'False Flag', 'Alex Jones', 'illuminati', 'itanimulli', 'ptb', 'banksters', 'martial law', 'marshall law', 'Alex Jones (radio Host)', 'Engineering', 'FRANKENSTORM', 'CAUGHT', 'on', 'SATELLITE', 'and', 'RADAR']",0,o4P7Kr17RX8
19,Atlantic City Broskis Photobomb CNN Hurricane Sandy Coverage,664310,Mahmoud Abdul-Rauf,246,756,47,"['Atlantic', 'City', 'Broskis', 'Photobomb', 'CNN', 'Hurricane', 'Sandy', 'Coverage']",0,bKDNWVyDSvs
20,Hurricane Sandy Aftermath Video: New York at a Stand Still,637426,ABC News,1089,1017,171,"['hurricane sandy nyc', 'hurricane sandy downgrade', 'tropical storm sandy', 'hurricane sandy north Carolina', 'hurricane sandy east coast', 'hurricane sandy Jamaica', 'hurricane sandy video', 'hurricane sandy youtube', 'hurricane sandy Florida', 'hurricane sandy Cuba', 'hurricane sandy live stream', 'state of emergency', 'New York', 'Delaware', 'New Jersey', 'Center of the storm', 'Virginia', 'Pennsylvania', 'North Carolina', 'evacuation warnings', 'building collapses', 'hurricane damage video', 'rescue efforts', 'emergency workers']",0,FKR_2T__cB4
21,Hurricane Sandy: When Storms Collide,563249,ABC News,370,319,64,"['Ginger Zee', 'Sam Champion', 'Diane Sawyer', 'hurricane Sandy', 'hurricane Sandy path', 'hurricane Sandy superstorm', 'extreme weather', 'hurricane Sandy track', 'Halloween weather', 'hurricane Sandy information', 'World News', 'us']",0,bFgSClgfMk0
22,"Hurricane Sandy Aftermath Video: Inside the Chaos of Breezy Point, N.Y.",544596,ABC News,571,531,93,"['hurricane sandy nyc', 'hurricane sandy downgrade', 'tropical storm sandy', 'hurricane sandy north Carolina', 'hurricane sandy east coast', 'hurricane sandy Jamaica', 'hurricane sandy video', 'hurricane sandy youtube', 'hurricane sandy Florida', 'hurricane sandy Cuba', 'hurricane sandy live stream', 'state of emergency', 'New York', 'Delaware', 'New Jersey', 'Center of the storm', 'Virginia', 'Pennsylvania', 'North Carolina', 'evacuation warnings', 'building collapses', 'hurricane damage video', 'rescue efforts', 'emergency workers']",0,RbMX2A545Wo
23,MTA Video Release: Hurricane Sandy - South Ferry and Whitehall St Station Damage,538357,mtainfo,126,323,26,"['mta', 'nyc', 'transit', 'station', 'sandy', 'flooding', 'hurricane', 'train', 'subway', 'water']",0,_Xkdv0H31d8
