,Title,Views,Channel,Comment Count,Likes,Dislikes,Tags,Favourite Count,Video ID
50,Hurricane IRENE 4 Wilmington Vermont,73337,MindGrowRadio,13,26,1,"['Wilmington Vermont', 'Hurricane Irene', 'Flooding']",0,KkvQddypJfg
51,East Coast Braces for Hurricane Irene,73239,ABC News,46,39,4,"['Hurricane', 'Irene', 'Storm', 'East Coast', 'Nightline', 'ABC', 'ABCNews', 'News', 'US lightning thunder', 'abc', 'news']",0,-kgsZjqEnOk
52,WTF Reporter Gets Covered In Raw Sewage Covering Hurricane Irene,73185,UrbanWarfareChannel,216,186,17,"['urbanwarfarechannel', 'police', 'Hurricane', 'Irene', 'new', 'york', 'fema', 'emergency', 'haarp', 'weather', 'modification', 'barack', 'obama', 'north', 'carolina', 'east', 'coast']",0,bKIr61nNb3o
53,GenTent during Hurricane Irene High Winds,71361,GenTent SafetyCanopies,17,17,5,"['Gen Tent', 'gen tent', 'gentent', 'GenTent', 'Generator Tent', 'portable generator', 'portable generator safety', 'generator safety', 'portable generator enclosure', 'portable generator shelter', 'generator shelter', 'generator canopy', 'generator protection', 'generator enclosure', 'generator shed', 'portable generator shed', 'portable generator cover', 'generator cover', 'weather rated', 'run generator cover', 'Mark Carpenter']",0,i8EFMtpAwug
54,Angry Grandpa vlogs in Hurricane Irene,69833,GrandpasCorner,137,949,18,"['Hurricane Irene', 'Irene', 'Hurricane', 'Storm', 'Angry Grandpa']",0,R8vTSy2rBzw
55,"Hurricane Irene Sunday August 21, 2011 5:45pm Puerto Rico Cubanita1sensual",69305,Cubanita1sensual,213,73,10,"['Cubanita1sensual', 'Hurricane Irene', 'Tropical Storm', 'Puerto Rico', 'San Juan', 'Ocean', 'Beach']",0,AoSRMFDepwo
56,Boat torn from its moorings by Hurricane Irene,66084,The Telegraph,1,21,0,"['video', 'Morehead City', 'sailboat', 'Hurricane Irene storm ocean', 'storm lightning thunder', 'rain', 'wind', 'new york disaster']",0,JUFh9XtJoDM
57,Surfing Hurricane Irene 2011 with SurfShopTV,66029,Noe and Pedro,51,118,2,"['Surf', 'Shop', 'Hurricane', 'Irene', 'beach', 'waves', 'swells', '2011', 'palm', 'Florida', 'ocean', 'surfing', 'storm']",0,8FysKIYEt-A
58,"Jackson, NH: Jackson Falls crazy after Hurricane Irene  August 28, 2011",63797,nhbob,24,95,2,"['Jackson', 'New Hampshire', 'Tropical Storm Irene', 'Hurricaane Irene', 'flood', 'storm damage', 'NH', 'Mount Washington Valley']",0,ySLvby48OQ0
59,[ISS] HD Views of Hurricane Irene from Station,63267,Space Videos,28,59,4,"['iss', 'international', 'space', 'station', 'hd', 'view', 'views', 'of', 'hurricane', 'irene', 'from', 'high', 'def', 'definition', '720p']",0,kB-BjLfBYeo
60,Hurricane Irene Damage in Vermont,61770,Styxhexenhammer666,40,86,7,"['hurricane', 'irene', 'damage', 'vermont', 'rutland', 'town', 'city', 'road', 'flooded', 'out', 'flooding', 'wind', 'trees', 'down', 'pipes', 'blown', 'to', 'bits', 'category', 'tropical', 'storm', 'depression', 'green', 'mountain', 'state', 'CVPS', 'electric', 'utility', 'company', 'chasanna', 'drive']",0,E0x5phNGsgw
61,Sailing Vessel Paragon Survives Hurricane Irene (Westsail 42 Sailboat),61676,DrakeParagon,30,242,8,"['cruising life', 'cruising lifestyle', 'cruising videos', 'drake roberts', 'monique davis', 'hurricane irene', 'sailboat in hurricane', 'sailboat in hurricane irene', 'stormy weather', 'storm surge', 'saiilboat in a storm', 'liveaboard', 'live aboard', 'living aboard', 'liveaboard lifestyle', 'liveaboard life', 'living on a sailboat', 'living in a sailboat', 'living on a boat', 'liveaboard sailboat', 'bluewater boat', 'offshore sailboat', 'sailing videos', 'wayfarers cove marina', 'whittaker pointe marina', 'oriental nc']",0,OeOKkzF26dY
62,Hurricane Irene Streaker,61325,tripod420,35,80,3,"['hurricam', 'irene', 'streaker', 'weather', 'channel', 'reporter', 'fail', 'eric', 'fisher', 'moon', 'full', 'frontal', 'Irene', 'streaker;', 'Virginia', 'beach', 'va']",0,E_wUGrtjAGs
63,brattleboro vermont aug 28  2011 hurricane irene flood on flat st.,59553,star dark,26,34,7,"['hurricane', 'irene', 'storm', 'rain', 'weather', 'brattleboro', 'vermont', 'vt.', '05301', 'flood', 'flat', 'st.']",0,Tx2_PFryjOo
64,Hurricane Irene: Riding Into the Eye with Storm Chasers,55210,ABC News,19,21,1,"['hurricane irene nyc', 'hurricane irene north carolina', 'hurricane irene storm track', 'hurricane irene video', 'hurricane irene east coast', 'hurricane irene path', 'hurricane irene path noaa', 'hurricane irene path 2011', 'abc', 'news']",0,qqbl_p8iu-s
66,2011 Shelburne Falls Flooding from Hurricane Irene,55129,Pilotwear & Diecast Airplane,45,58,5,"['Shelburne', 'Irene', 'Flood']",0,p47txwmuwCY
65,"Flood from Hurricane Irene Shokan, Boiceville, Mt Tremper, Phoenicia",55121,jo ostrander,60,95,4,"['flood', 'hurricane', 'irene', 'shokan', 'boiceville', 'mt', 'tremper', 'phoenica', 'ulster', 'county', 'ny', 'storm', 'rain', 'weather', 'disaster', 'lightning', 'thunder', 'wind', 'thunderstorm', 'tropical', 'devestation', 'rescue', 'damage', 'power', 'outage', 'central', 'hudson', 'esopus', 'creek', 'watershed', 'Catskill', 'mountains', 'Hudson', 'Valley']",0,FdfEXzMLGdc
67,Hurricane Irene -- Catskills Flooding,54907,Christopher Cau,23,46,1,"['Catskills', 'Massive', 'Extreme', 'Catastrophic', 'Flooding', 'Irene', 'Hurricane', 'Damage', 'Hog Mountain', 'Rt 28', 'Fleischmanns', 'NY', 'Bridges Destroyed']",0,pA-admYa-2c
68,Hurricane Irene in VT,54400,Kim Wilcox,18,20,0,['mobile'],0,dKYyXLcrCEI
69,Expedition 28 Crew Records Video of Hurricane Irene from the ISS,54113,NASA,28,142,2,"['Hurricane', 'Irene', 'as', 'seen', 'from', 'the', 'ISS']",0,fki5r9T6dZk
70,Surfing Hurricane Irene Swell at Sebastian Inlet Florida,52055,Sailing Viator,23,87,0,"['CJ Kanuha', 'Gavin Beschen', 'pro']",0,-ljtFZwGSlM
71,"Hurricane Irene 2011, Bahamas 6am thru 4pm - 25th Aug",51205,Scott Thayer,63,56,3,"['Bahamas Hurricane 2011', 'Devastation Bahamas']",0,4Gqv_G2K63E
72,The Early Show - Hurricane Irene on path to hit U.S. mainland,47612,CBS News,282,62,11,"['the', 'early', 'show', 'hurricane', 'irene', 'tropical', 'storm', 'us', 'mainland', 'puerto', 'rico', 'haiti', 'cbs']",0,TJMSL-XcXRQ
73,President Obama Delivers a Statement on Hurricane Irene,45931,The Obama White House,0,268,141,"['House', 'Hurricane Irene', ""Martha's Vineyard"", 'FEMA', 'White', 'Live']",0,YEvXRvBA5aI
74,Category 3 Hurricane Irene slams the Bahamas!,44408,Reed Timmer,32,170,9,"['hurricane', 'irene', 'video', 'bahamas', 'hope town', 'eye', 'center', 'day time', 'footage', 'waves', 'surge', 'palm trees', 'island', 'wind', 'storm', 'sandy', 'east', 'coast']",0,bK9jvTambKY
75,Hurricane Irene in New York,43971,Mohsin Zaheer,35,19,34,"['Hurricane', 'Irene', 'New York', 'Bloomberg', 'NewYorkCity', 'New York City', 'HurricaneIrene', 'Obama']",0,jSngo7Av104
76,Station Cameras Capture New Views of Major Hurricane Irene,43740,NASA Johnson,17,76,1,"['international space station', 'storm', 'hurricane', 'irene', 'expedition 28', 'astronauts']",0,SeLeB9-L_F4
77,Section of N.C. 12 washed out by Hurricane Irene,42022,The Virginian-Pilot,0,16,1,"['Hurricane Irene', 'storm', 'Outer Banks', 'Rodanthe', 'N.C. 12', 'Mirlo Beach', 'Hatteras Island']",0,y__QS3Ne0Ak
78,SEOUL FASHION WEEK SS 2015 | Hurricane Irene takes over Seoul (아이린),40652,Irene Kim,31,811,3,"['Irene Kim', 'Seoul Fashion Week Spring 2015', 'Seoul Fashion Week', '모델 아이린', 'Hurrican Irene', 'Fashion Week', 'Fashion', 'Kstyle', '아이린', '에스팀', 'Esteem Models', 'Ryande', 'Push Button', 'Lucky Chouette', 'Kye', 'Steve j and Yoni P', 'Lie Sang Bong', 'J KOO', 'Surreal But Nice', 'SS 2015']",0,g4zDvEt22Ho
79,Hurricane Irene Outer Banks overflight,40618,CoastGuardNews,12,27,1,"['Hurricane Irene', 'Coast Guard', 'Outer Banks', 'North Carolina']",0,pp6GWQuebxU
80,HipHopNC-Hurricane Irene makes landfall in North Carolina 2011,39997,CarolinaExposedDVD,44,0,0,"['Hurricane Irene makes landfall', 'North Carolina', 'Virginia', 'New Jersey', 'New York', 'Connecticut', 'Massachusetts', 'Raleigh North Carolina', 'North Carolina Outerbanks', 'Eastern North Carolina', 'Hurricane Irene 2011', 'Hurricane Irene path', 'Hurricane Irene track', 'update', 'national weather service', 'weather channel', 'path of hurricane irene', 'weather in north carolina', 'north carolina weather', 'forecast', 'map of north carolina', 'vandem productions films', 'carolina exposed', 'ablaze jackson', 'hiphopnc']",0,OAEfeBadEis
